record_id,container_path,member_path,nested_depth,size_bytes,compressed_bytes,crc32,sha256,extension,phase,artifact_type,evidence_role,status,duplicate_group
Z001546,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/failures/SCOPE_EXCLUSION.md,0,256,177,991f93c3,f4ff1ca1dbcc652eab71e9567c8cf38777cf0a0e6413869ec0949cac4f62e3af,md,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0830
Z001547,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/RESEARCH_STATE.yaml,0,4720,2223,6d514928,cbf1de13d5ee342fea559fd43e2a19213b6aaa116c43e11244f8ab1ca8fde06e,yaml,pre-rebuild-handoff,structured-data,supporting-material,zip-member,D0685
Z001548,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/future_replication/glm-handoff/glm-options.example,0,372,230,48c2dd96,54db494a82327f76de077d070e5104fe2b3fae8f9ee1a156cab48e92698569f4,example,pre-rebuild-handoff,other,supporting-material,zip-member,D0272
Z001549,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/future_replication/glm-handoff/SOURCES.md,0,1977,1090,9b55976d,5408c195ab59ccae2951a661866c448e2512e55baf8485a713c73a44920e5747,md,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0267
Z001550,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/future_replication/glm-handoff/smoke_chat_completion.py,0,1566,817,bb0c72ce,e77c687950da9ed5c6d3aaf83167b20269442b15c362c43ef8c9f60f978521e5,py,pre-rebuild-handoff,instrument-or-code,supporting-material,zip-member,D0789
Z001551,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/future_replication/glm-handoff/README.md,0,4569,2480,2b2d38e5,fa41d673df1083aa34338b93c8842c0b86b0d8b2f2ff77cce571f752166ef9ac,md,pre-rebuild-handoff,orientation,supporting-material,zip-member,D0849
Z001552,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/future_replication/glm-handoff/launch-claude-glm52.sh,0,910,509,94ebabe0,f03ca1c97891bb3f4bad32f2c4a41eb2dd94e7d6a229be223bf1bea4075e06fa,sh,pre-rebuild-handoff,instrument-or-code,supporting-material,zip-member,D0809
Z001553,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/THEORY_ENGINEERING_CHANGELOG.md,0,1695,944,016fc321,c320344141a7ccc1cff1bb9839009420160d1f645bd4047a04cb9c50bbf6d3ac,md,pre-rebuild-handoff,theory,synthesis-or-claim,zip-member,D0651
Z001554,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/DECISION_LOG.md,0,6314,2726,c8a1cd65,7a588a29bb34f9ee190c5fd609257468acba3621929a3f2c1673b54354b2f890,md,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0394
Z001555,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/manifests/RELOCATION_TEST.json,0,1498,726,ccdc49fb,387fd3a26df1e032a6246c36116bf7a9dc309251424f9bdc066ff9cf413fedb7,json,pre-rebuild-handoff,manifest,provenance-or-integrity,zip-member,D0180
Z001556,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/manifests/MANIFEST.json,0,23388,6272,d29f43a3,20cba7429bd5eb9b91f13236c0ad2ac7388afbf657e8ab1f6b4e528a63dd2278,json,pre-rebuild-handoff,manifest,provenance-or-integrity,zip-member,D0113
Z001557,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/manifests/CHECKSUMS.sha256,0,8560,4092,91662466,927fab865dbdf3515385fbd538a90afc71b8a08b093989b80a8b4ca7ba00621e,sha256,pre-rebuild-handoff,integrity-metadata,provenance-or-integrity,zip-member,D0481
Z001558,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/manifests/REPLAY_TEST.json,0,628,362,cf23be98,e6ded5a6662844b89e7ecff6133bfaad4b9fa988c21a39c56f6a5d54935f4263,json,pre-rebuild-handoff,manifest,provenance-or-integrity,zip-member,D0788
Z001559,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/requirements.txt,0,18,18,b4be36fb,ea2ec52222f29d9cb1e88db678fc7c2b5f5526fa73a0a69c418d871a414735a4,txt,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0796
Z001560,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/RETURN_SUMMARY.md,0,3851,1981,165d8db4,f5c64cb89efc570f871ea72e01cbc2b31b8cdb1d77f7be5666d06b0b9bf549dd,md,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0836
Z001561,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/ENVIRONMENT_FACTS.json,0,9014,3438,c6be4817,097b5fd038f7a55ff5eebfcda53bea13c64e439d8abb05c9f5e9fa400613458e,json,pre-rebuild-handoff,structured-data,supporting-material,zip-member,D0034
Z001562,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/real_tasks/coordination_baseline_comparison.md,0,2687,1318,9020a1e8,ba945e100d06d9763d34175d25cf17f491b544e202e74aaf36084d5207263e6b,md,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0612
Z001563,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/CLAIM_EVIDENCE_UPDATE.csv,0,5935,2432,ebf66952,9465476117aa4bce3658dfd9768d3745312dd8e5865c2bda776454cc00e7006c,csv,pre-rebuild-handoff,evidence-or-decision-ledger,supporting-material,zip-member,D0489
Z001564,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/blockers/BLOCKERS.md,0,514,303,da80b070,5df6088d062e89e7fdef3911db82b8092eb1e4b4afd53356d2e10f90267d3801,md,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0301
Z001565,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/git/status.txt,0,737,419,2ef05890,c89a4d8fe62d3d2f0e47ae5ae4ce0c0638c39e9f4cb744bb1fadc879d136546e,txt,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0673
Z001566,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/git/changes.patch,0,5867,2223,585dd9fb,94a49fbb4c6eb260d12cba8ef5d2de09fd0ec7a80b34e1ca79446c8e05ee9ea2,patch,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0490
Z001567,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/git/commits.txt,0,302,201,502eacba,c1f90725cbcbb0c19646bbec1a5b306b8b26b4d0836fae1872071b2af968c136,txt,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0641
Z001568,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/git/baseline.txt,0,449,292,34931657,92fe2d607093f73af174947cbc8af90e66109db038e5eb985209c1deba3ceb1a,txt,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0483
Z001569,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/git/final.txt,0,646,404,2d029082,f1bd3152f9161878324aaca26760b7d67cc17bd0860f65b51f6273784e46f096,txt,pre-rebuild-handoff,text-source,supporting-material,zip-member,D0821
Z001570,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/human_interventions.jsonl,0,299,219,3122a899,d99b8da1a6e346520d753c86c6786affd9774336e120e4bcf4538337b0885d01,jsonl,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0739
Z001571,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/outputs/scenario_matrix.csv,0,5261,1690,fcd0ce7c,98ea6dbc0567085d2e31aba9ef77ccf1ac7613db8a04ea7681fa2d3f25dc178b,csv,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0516
Z001572,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/boundary_and_disclosure.json,0,691,386,2b2b3356,c7c1712b6d089b8e9523d193920fd27917c81b306538a4ac2c73cd6de7d6f1f4,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0669
Z001573,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/traces/poller-suite-final.json,0,831,461,d93444dc,0f7486372631d109148d46f3a48d5cbd943c61a26bffe00849f6ea774428ace7,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0049
Z001574,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/traces/ruff-final.json,0,461,293,6b482396,50566e3c07dd62254012754dee570db413499474d223ac6519edc01a47aaaf1a,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0250
Z001575,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/traces/poller-eventlog-readback-baseline-attempt2.json,0,3938,1507,1fa4395b,e0acb3278e6680a8bee752cd3d977f6573ca20a645357b47dcf63495a5b9de81,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0764
Z001576,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/traces/mypy-final.json,0,596,362,75c5e8a5,4b42548802d346605deb15debfcd80d8bf444728f6d1fec5270c56fa32f8d6ca,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0237
Z001577,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/traces/poller-eventlog-readback-baseline.json,0,962,511,bf99261a,369d49f8cb7c1af8fa9740e5ebb786697f9aff1328ebb53520f47951671cfa91,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0172
Z001578,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/traces/poller-suite-fixed.json,0,832,459,52a5de2e,85fd969c21e578891b4c0f4be42d3d23e00009e1a5bb9f58a2c6ab1d0d275a01,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0437
Z001579,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/traces/eventlog-regression-suite.json,0,935,484,34c6c133,55430f6a2451c78a0bc3c5ec6d5d07a0101c9e0b75af36839cac31d532f0ad78,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0273
Z001580,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/traces/poller-eventlog-readback-fixed-target.json,0,886,489,a5367419,bb23849c9d14846e59bd359fff4f6704b3ab6f39baeebabaf6267baba1bd57f3,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0616
Z001581,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/analysis.md,0,5671,2623,3d8c5a39,4d7087c58f96a463e730dbb84cc3b5d4be817efa237dad4bbc598978e3e61171,md,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0241
Z001582,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/hypothesis.md,0,6438,2927,73e16a10,3cc4ccda281ed82012af7949f34ebea958b4c3e32a315b7ec328be39258aacd1,md,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0189
Z001583,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/inputs/transfer_case_preregistration.json,0,2868,1384,82a12643,8da43b22c3a5c7a07deee3c478774d695712e3392b4575f995de8687c495c0bf,json,pre-rebuild-handoff,experiment-or-result,archival-calibration,zip-member,D0464
Z001584,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/costs.json,0,549,337,d4eb29d7,828e0377ad64db42f7a32d01ef7229b52a2ccf9cec78d2d4d381b602655d4a72,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0422
Z001585,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-001-effect-reality/run.json,0,8062,2834,acb37b44,986666b1370ce618a556525d8ce1deb6a3388d53676bc794df34239709306cee,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0511
Z001586,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-002-capability-holdout/human_interventions.jsonl,0,358,255,a785b862,548e69e2bda1787c05c5e0c47d1825802659a2c92d7282451299cc70f9d01d02,jsonl,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0269
Z001587,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-002-capability-holdout/outputs/scorecard.csv,0,2102,879,0c9df90d,484cabaf8d2eca5281a7a9afe5beaa7abc159b1d53b1aa7b295ff96e827b7dbe,csv,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0226
Z001588,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-002-capability-holdout/boundary_and_disclosure.json,0,582,336,f8aaaba0,d070cd54b97712ccdcfe18b2d5a07fdc9d1d4565248cadf577a03f60c085c782,json,pre-rebuild-handoff,experiment-or-result,mechanism-test-or-result,zip-member,D0702
Z001589,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-002-capability-holdout/traces/cap-test-04-escalation-reflow.json,0,75776,6659,ab8e9c0e,b96492bd50ea850fecf0d95d59c07a58bfcbe6939a216e06191decd710e0ea74,json,pre-rebuild-handoff,qa-or-test,implementation-assurance,zip-member,D0609
Z001590,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-002-capability-holdout/traces/cap-test-03-fork-timeout-retry-attempt2.json,0,859,445,8e3528d3,5b111e3ce282b9b2e73d2b59a6ba6aef5e8572ac18c8157f5f8130e7221ae71c,json,pre-rebuild-handoff,qa-or-test,implementation-assurance,zip-member,D0297
Z001591,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-002-capability-holdout/traces/cap-test-04-escalation-reflow-attempt3.json,0,865,466,d39f9ab3,98b45c6e94551cf822e7d72d341599dc070ceb3f285176b9dddcceb21e23ae63,json,pre-rebuild-handoff,qa-or-test,implementation-assurance,zip-member,D0514
Z001592,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-002-capability-holdout/traces/cap-test-05-index-freshness.json,0,1301,586,0289b44f,20305eb8eef1a8d2b61192e3020eed3f545cb9d48d970f74fb6b7ea3f416a628,json,pre-rebuild-handoff,qa-or-test,implementation-assurance,zip-member,D0111
Z001593,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-002-capability-holdout/traces/cap-test-03-fork-timeout-retry.json,0,5204,941,5fadc5a4,709da0478c07557967aa7d0408dbd4637b5c52197111b883f3f8342d81f28a1f,json,pre-rebuild-handoff,qa-or-test,implementation-assurance,zip-member,D0363
Z001594,02_WORKSPACE_SNAPSHOT/Towow_A2A_Research_Handoff_Full_Archive_v1.0(1).zip,Towow_A2A_Research_Handoff_v1.0/full_archive/extracted_sources/Towow_A2A_R5_2_Harness_Reality_Transfer_Return_Packet_v1.1/return-packet/experiments/r5-2-run-002-capability-holdout/traces/cap-test-06-semantic-toctou.json,0,861,466,c7b99dde,216bf5a318b7431324ba75f4d695f7e0d56d86468bc372833d0aab9b349bb491,json,pre-rebuild-handoff,qa-or-test,implementation-assurance,zip-member,D0115
