record_id,source_path,source_sha256,heading_level,heading,line_start,line_end,phase,artifact_type
S001317,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,阶段 11　Defeater、退出、恢复与局部重开,1636,1641,v1.1-executable-closure,paper-or-monograph
S001318,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,14.4 角色冲突与“内部多主体”,1642,1653,v1.1-executable-closure,paper-or-monograph
S001319,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,14.5 OPC 的典型关系类型,1654,1679,v1.1-executable-closure,paper-or-monograph
S001320,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,标准化服务,1656,1659,v1.1-executable-closure,paper-or-monograph
S001321,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,非标准定制服务,1660,1663,v1.1-executable-closure,paper-or-monograph
S001322,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,临时能力联盟,1664,1667,v1.1-executable-closure,paper-or-monograph
S001323,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,个人品牌合作,1668,1671,v1.1-executable-closure,paper-or-monograph
S001324,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,数据与模型合作,1672,1675,v1.1-executable-closure,paper-or-monograph
S001325,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,争议与恢复,1676,1679,v1.1-executable-closure,paper-or-monograph
S001326,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,14.6 真实价值假说,1680,1692,v1.1-executable-closure,paper-or-monograph
S001327,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,15　系统架构、协议内核与外部连接器,1693,1925,v1.1-executable-closure,paper-or-monograph
S001328,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.1 四个平面与一个联邦事件图,1695,1707,v1.1-executable-closure,paper-or-monograph
S001329,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.2 六个 canonical roots,1708,1737,v1.1-executable-closure,paper-or-monograph
S001330,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,Entity,1712,1715,v1.1-executable-closure,paper-or-monograph
S001331,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,Mandate,1716,1719,v1.1-executable-closure,paper-or-monograph
S001332,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,RelationVersion,1720,1723,v1.1-executable-closure,paper-or-monograph
S001333,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,Assertion,1724,1727,v1.1-executable-closure,paper-or-monograph
S001334,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,Commitment,1728,1731,v1.1-executable-closure,paper-or-monograph
S001335,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,Operation,1732,1737,v1.1-executable-closure,paper-or-monograph
S001336,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.3 统一事件包络,1738,1760,v1.1-executable-closure,paper-or-monograph
S001337,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.4 关键事件类型,1761,1779,v1.1-executable-closure,paper-or-monograph
S001338,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.5 Boundary Oracle 接口,1780,1809,v1.1-executable-closure,paper-or-monograph
S001339,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.6 Context Compiler,1810,1822,v1.1-executable-closure,paper-or-monograph
S001340,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.7 Coordination Runtime,1823,1834,v1.1-executable-closure,paper-or-monograph
S001341,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.8 Effect Gateway,1835,1848,v1.1-executable-closure,paper-or-monograph
S001342,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.9 Event Ledger 与 Compiled World,1849,1858,v1.1-executable-closure,paper-or-monograph
S001343,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.10 外部协议适配,1859,1876,v1.1-executable-closure,paper-or-monograph
S001344,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,A2A Adapter,1861,1864,v1.1-executable-closure,paper-or-monograph
S001345,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,MCP Adapter,1865,1868,v1.1-executable-closure,paper-or-monograph
S001346,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,OAuth / Mandate / VC Adapter,1869,1872,v1.1-executable-closure,paper-or-monograph
S001347,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,WoWok / TrustAdapter,1873,1876,v1.1-executable-closure,paper-or-monograph
S001348,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.11 生产栈,1877,1893,v1.1-executable-closure,paper-or-monograph
S001349,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.12 最小实现顺序,1894,1910,v1.1-executable-closure,paper-or-monograph
S001350,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,15.13 安全边界,1911,1925,v1.1-executable-closure,paper-or-monograph
S001351,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,16　形式模型、命题与反例,1926,2123,v1.1-executable-closure,paper-or-monograph
S001352,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.1 基本模型,1930,1962,v1.1-executable-closure,paper-or-monograph
S001353,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.2 命题 1：静态有限投影不存在开放任务族上的普遍充分性,1963,1979,v1.1-executable-closure,paper-or-monograph
S001354,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.3 命题 2：凸受限世界中的交互式边界充分性,1980,1991,v1.1-executable-closure,paper-or-monograph
S001355,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.4 命题 3：高阶互补下成对匹配不完备,1992,1999,v1.1-executable-closure,paper-or-monograph
S001356,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.5 命题 4：能力增长不推出权威安全,2000,2014,v1.1-executable-closure,paper-or-monograph
S001357,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.6 命题 5：可达性不推出现实可靠性或接受,2015,2024,v1.1-executable-closure,paper-or-monograph
S001358,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.7 命题 6：版本化权威图对审计查询的表示优势,2025,2045,v1.1-executable-closure,paper-or-monograph
S001359,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.8 命题 7：原子资源预留防止被建模的超卖,2046,2061,v1.1-executable-closure,paper-or-monograph
S001360,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.9 命题 8：物质性判定是局部重开的充分条件之一,2062,2071,v1.1-executable-closure,paper-or-monograph
S001361,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.10 命题 9：OPC 中的笼统委托不能同时保持多角色边界,2072,2081,v1.1-executable-closure,paper-or-monograph
S001362,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.11 命题 10：CollapseSafe 的结构必要条件,2082,2091,v1.1-executable-closure,paper-or-monograph
S001363,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.12 命题 11：形成与编译的成本交叉,2092,2109,v1.1-executable-closure,paper-or-monograph
S001364,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,16.13 竞争解释与不可推出项,2110,2123,v1.1-executable-closure,paper-or-monograph
S001365,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,17　证据体系与实验方法,2124,2299,v1.1-executable-closure,paper-or-monograph
S001366,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.1 研究问题,2126,2138,v1.1-executable-closure,paper-or-monograph
S001367,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.2 实验族,2139,2156,v1.1-executable-closure,paper-or-monograph
S001368,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.3 R2 合成生成器,2157,2167,v1.1-executable-closure,paper-or-monograph
S001369,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.4 R5/R5.2 真实工程方法,2168,2180,v1.1-executable-closure,paper-or-monograph
S001370,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.5 R5.4 真实模型负对照,2181,2190,v1.1-executable-closure,paper-or-monograph
S001371,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.6 R5C 跨技术权威域方法,2191,2202,v1.1-executable-closure,paper-or-monograph
S001372,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.7 v0.4 构造实验,2203,2218,v1.1-executable-closure,paper-or-monograph
S001373,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,本体收敛,2205,2214,v1.1-executable-closure,paper-or-monograph
S001374,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,3,Schema materiality,2215,2218,v1.1-executable-closure,paper-or-monograph
S001375,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.8 公开制度过程,2219,2236,v1.1-executable-closure,paper-or-monograph
S001376,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.9 QDR 访谈重分析,2237,2251,v1.1-executable-closure,paper-or-monograph
S001377,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.10 盲化历史 checkpoint,2252,2262,v1.1-executable-closure,paper-or-monograph
S001378,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.11 三机制 Replay,2263,2272,v1.1-executable-closure,paper-or-monograph
S001379,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.12 OPC 构造场景,2273,2283,v1.1-executable-closure,paper-or-monograph
S001380,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,17.13 共同威胁,2284,2299,v1.1-executable-closure,paper-or-monograph
S001381,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,1,18　结果 I：边界、概率、并发与现实效力,2300,2474,v1.1-executable-closure,paper-or-monograph
S001382,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,18.1 Boundary Oracle：任务自适应边界优于静态投影,2302,2316,v1.1-executable-closure,paper-or-monograph
S001383,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,18.2 Team Constitution：公开能力画像无法表达隐藏贡献模式,2317,2336,v1.1-executable-closure,paper-or-monograph
S001384,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,18.3 Probabilistic Oracle：低熵和高置信可以稳定地错,2337,2350,v1.1-executable-closure,paper-or-monograph
S001385,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,18.4 Trust Concurrency：最终一致的检查后写入会超卖,2351,2361,v1.1-executable-closure,paper-or-monograph
S001386,02_WORKSPACE_SNAPSHOT/Towow_R8_OPC_Constructive_Closure_v1.1/paper/通爻_主权智能主体共同现实形成_正式论文_v1.1.md,42b3c6fa1da3a56ce07a20be6283d1efcfa4b15e9069b84d0634934067f86b6c,2,18.5 R5 本地现实：日志、路径和工具存在性不足以证明 Effect 或能力,2362,2381,v1.1-executable-closure,paper-or-monograph
